LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
13,2024-03-21 09:04:32,0.26,1017.87,31.75,29.47,35201.66,407.44
13,2024-03-21 09:05:32,0.44,1017.87,32.21,28.39,35605.0,416.34
13,2024-03-21 09:06:32,0.0,1017.84,32.46,28.42,35890.83,421.21
13,2024-03-21 09:07:32,0.17,1017.86,33.14,27.98,36360.0,433.4
13,2024-03-21 09:08:32,0.35,1017.84,33.33,26.63,36663.33,442.42
13,2024-03-21 09:09:32,0.26,1017.85,33.65,26.74,37173.33,455.15
13,2024-03-21 09:10:32,0.44,1017.85,33.69,26.54,37373.33,463.73
13,2024-03-21 09:11:32,0.0,1017.87,34.37,25.51,37675.83,466.34
13,2024-03-21 09:12:32,0.0,1017.85,35.09,25.66,37922.5,470.68
13,2024-03-21 09:13:32,0.35,1017.9,35.5,23.76,38198.33,485.06
13,2024-03-21 09:14:32,0.44,1017.79,34.54,24.47,38806.66,499.48
13,2024-03-21 09:15:32,0.0,1017.77,34.16,25.13,39036.66,504.39
13,2024-03-21 09:16:32,0.0,1017.78,34.6,24.73,39112.5,508.05
13,2024-03-21 09:17:32,0.0,1017.73,34.43,24.22,39565.83,517.55
13,2024-03-21 09:18:32,0.0,1017.73,34.26,24.92,39938.33,531.05
13,2024-03-21 09:19:32,0.0,1017.74,34.63,25.23,40375.0,541.2
13,2024-03-21 09:20:32,0.35,1017.75,35.04,24.17,40598.59,546.75
13,2024-03-21 09:21:32,0.17,1017.69,34.58,25.05,40931.02,556.61
13,2024-03-21 09:22:32,0.35,1017.72,34.57,24.11,40857.34,556.43
13,2024-03-21 09:23:32,0.0,1017.67,35.19,24.46,42321.8,593.68
13,2024-03-21 09:24:32,0.17,1017.69,35.21,23.2,42993.83,613.83
13,2024-03-21 09:25:32,0.17,1017.64,35.1,23.1,43326.25,623.8
13,2024-03-21 09:26:32,0.44,1017.65,34.6,23.48,43682.03,635.27
13,2024-03-21 09:27:32,0.0,1017.61,34.09,23.75,43958.75,645.41
13,2024-03-21 09:28:31,0.0,1017.61,34.13,24.09,44393.59,655.34
13,2024-03-21 09:29:31,0.0,1017.62,34.44,24.46,44542.73,660.77
13,2024-03-21 09:30:31,0.0,1017.64,35.05,23.71,44880.55,668.07
13,2024-03-21 09:31:31,0.0,1017.64,35.6,21.66,45414.22,687.75
13,2024-03-21 09:32:31,0.0,1017.6,36.23,20.74,45859.84,700.3
13,2024-03-21 09:33:31,0.0,1017.64,36.77,20.56,46535.47,715.99
13,2024-03-21 09:34:31,0.0,1017.6,36.46,20.52,46973.91,729.81
13,2024-03-21 09:35:31,0.0,1017.6,36.14,21.04,47180.55,739.65
13,2024-03-21 09:36:31,0.0,1017.6,36.33,19.7,47214.69,744.9
13,2024-03-21 09:37:31,1.13,1017.65,35.45,20.56,47618.98,757.12
13,2024-03-21 09:38:31,0.52,1017.61,34.82,21.24,48454.53,783.02
13,2024-03-21 09:39:31,0.0,1017.6,34.86,21.84,49027.73,798.33
13,2024-03-21 09:40:31,0.0,1017.6,35.5,21.69,49480.54,809.69
13,2024-03-21 09:41:31,0.0,1017.59,34.82,21.02,49568.59,815.4
13,2024-03-21 09:42:32,0.0,1017.55,34.76,22.9,50303.51,834.83
13,2024-03-21 09:43:32,0.0,1017.53,35.6,21.43,50936.01,855.93
13,2024-03-21 09:44:32,0.0,1017.51,36.07,20.15,51157.03,865.47
13,2024-03-21 09:45:32,0.0,1017.52,36.47,20.04,51735.62,885.49
13,2024-03-21 09:46:31,0.0,1017.49,36.7,20.21,51753.59,885.15
13,2024-03-21 09:47:32,0.0,1017.43,36.7,19.28,52039.29,892.59
13,2024-03-21 09:48:32,0.0,1017.44,36.53,19.03,52098.59,902.55
13,2024-03-21 09:49:32,0.0,1017.46,36.21,19.3,52120.15,902.89
13,2024-03-21 09:50:32,0.0,1017.44,36.0,19.61,53182.11,927.71
13,2024-03-21 09:51:32,0.0,1017.46,36.29,19.41,53322.26,931.39
13,2024-03-21 09:52:32,0.0,1017.45,35.85,19.88,53782.26,949.59
13,2024-03-21 09:53:32,0.0,1017.43,36.21,20.19,54357.26,963.74
13,2024-03-21 09:54:32,0.0,1017.41,36.07,19.52,54973.59,983.67
13,2024-03-21 09:55:32,0.0,1017.37,35.44,20.11,55131.71,989.01
13,2024-03-21 09:56:32,0.0,1017.37,34.55,21.5,55814.53,1008.96
13,2024-03-21 09:57:31,0.0,1017.37,35.05,20.57,56263.75,1021.12
13,2024-03-21 09:58:31,0.0,1017.31,35.95,20.1,56872.89,1036.64
13,2024-03-21 09:59:31,0.0,1017.3,36.72,18.54,57568.28,1056.45
13,2024-03-21 10:00:31,0.0,1017.28,37.7,18.76,57579.06,1061.37
13,2024-03-21 10:01:31,0.0,1017.25,36.99,17.46,58215.15,1077.93
13,2024-03-21 10:02:31,0.0,1017.14,34.57,20.17,58883.59,1102.77
13,2024-03-21 10:03:31,0.0,1017.12,35.17,20.75,59584.37,1122.43
13,2024-03-21 10:04:31,0.0,1017.15,36.61,19.32,60498.98,1161.13
13,2024-03-21 10:05:31,0.0,1017.17,36.79,18.79,61257.26,1184.3
13,2024-03-21 10:06:31,0.0,1017.16,37.13,17.77,61702.89,1200.48
13,2024-03-21 10:07:31,0.0,1017.1,36.78,18.11,62852.89,1236.37
13,2024-03-21 10:08:31,0.0,1017.1,36.65,18.46,63943.59,1272.92
13,2024-03-21 10:09:31,0.0,1017.14,36.91,18.84,65050.46,1309.59
13,2024-03-21 10:10:31,0.0,1017.07,36.98,17.74,65550.0,1326.19
13,2024-03-21 10:11:31,0.17,1017.1,36.84,18.33,65656.02,1329.63
13,2024-03-21 10:12:31,0.0,1016.97,35.55,18.28,65695.55,1334.87
13,2024-03-21 10:13:31,0.0,1016.96,35.61,18.67,66403.52,1357.9
13,2024-03-21 10:14:31,0.0,1017.01,36.01,17.31,67573.28,1396.47
13,2024-03-21 10:15:31,0.0,1016.96,36.03,18.68,68879.61,1443.61
13,2024-03-21 10:16:31,0.0,1016.95,35.94,18.43,68964.06,1465.09
13,2024-03-21 10:17:31,4.53,1016.96,35.14,19.05,69219.22,1473.05
13,2024-03-21 10:18:31,0.0,1016.99,35.15,19.37,69912.81,1501.77
13,2024-03-21 10:19:31,0.0,1016.95,35.46,18.88,70795.08,1526.18
13,2024-03-21 10:20:31,0.0,1016.9,35.71,18.62,71368.28,1543.06
13,2024-03-21 10:21:31,0.0,1016.88,35.61,19.76,70775.31,1516.16
13,2024-03-21 10:22:31,0.0,1016.89,36.56,18.23,70227.27,1494.31
13,2024-03-21 10:23:31,0.0,1016.82,36.51,18.75,69785.23,1484.83
13,2024-03-21 10:24:31,0.0,1016.78,36.42,18.57,70728.59,1510.28
13,2024-03-21 10:25:31,0.0,1016.74,35.93,19.04,70879.53,1517.63
13,2024-03-21 10:26:31,0.17,1016.66,33.82,21.03,70687.27,1516.9
13,2024-03-21 10:27:31,0.0,1016.71,34.24,21.23,72282.89,1568.26
13,2024-03-21 10:28:31,0.0,1016.72,34.79,20.34,72453.59,1580.7
13,2024-03-21 10:29:32,0.0,1016.73,35.04,19.69,74268.44,1648.13
13,2024-03-21 10:30:32,0.0,1016.72,35.28,19.48,75826.33,1693.71
13,2024-03-21 10:31:31,0.0,1016.75,35.04,20.13,77211.72,1737.22
13,2024-03-21 10:32:31,0.0,1016.69,35.53,19.23,77677.11,1753.17
13,2024-03-21 10:33:32,0.0,1016.71,36.51,19.37,78893.59,1771.58
13,2024-03-21 10:34:32,0.0,1016.62,37.42,17.93,80120.86,1794.4
13,2024-03-21 10:35:31,0.0,1016.65,37.12,18.17,80539.53,1809.48
13,2024-03-21 10:36:31,0.0,1016.64,36.96,18.77,81509.84,1820.75
13,2024-03-21 10:37:32,0.0,1016.61,38.09,17.96,56545.86,939.95
13,2024-03-21 10:38:32,0.0,1016.62,39.54,16.15,83209.69,1836.76
13,2024-03-21 10:39:32,0.0,1016.6,40.49,14.8,78859.45,1731.24
13,2024-03-21 10:40:32,0.0,1016.54,40.25,14.35,85252.73,1902.29
13,2024-03-21 10:41:32,0.0,1016.53,39.55,15.15,85955.31,1920.96
13,2024-03-21 10:42:32,0.0,1016.5,39.86,14.99,86911.25,1931.41
13,2024-03-21 10:43:31,0.0,1016.48,40.61,15.22,85382.11,1886.0
13,2024-03-21 10:44:32,0.0,1016.45,41.61,14.6,87026.25,1893.56
13,2024-03-21 10:45:32,0.0,1016.44,42.43,13.86,86663.28,1866.68
13,2024-03-21 10:46:32,0.0,1016.42,42.13,12.68,87518.59,1886.0
13,2024-03-21 10:47:32,0.0,1016.4,41.32,13.72,90300.16,1933.57
13,2024-03-21 10:48:32,0.0,1016.31,40.01,15.53,58360.7,985.09
13,2024-03-21 10:49:32,0.0,1016.27,39.31,15.06,92769.06,2002.81
13,2024-03-21 10:50:32,0.0,1016.17,38.61,16.28,68525.63,1342.9
13,2024-03-21 10:51:32,0.0,1016.17,36.74,18.16,72784.22,1480.31
13,2024-03-21 10:52:32,0.0,1016.12,35.67,19.22,51552.34,746.96
13,2024-03-21 10:53:32,0.0,1016.08,33.31,21.43,55606.09,884.58
13,2024-03-21 10:54:32,0.0,1016.04,33.43,22.43,93782.5,2083.97
13,2024-03-21 10:55:31,0.0,1015.99,32.95,21.84,41015.47,480.24
13,2024-03-21 10:56:32,0.0,1016.0,33.23,22.15,99913.43,2196.74
13,2024-03-21 10:57:32,0.0,1015.97,34.99,21.06,96280.16,2106.64
13,2024-03-21 10:58:32,0.0,1015.99,36.82,19.27,96580.23,2064.86
13,2024-03-21 10:59:32,0.0,1016.02,38.2,17.93,67720.63,1283.18
13,2024-03-21 11:00:32,0.0,1016.0,38.46,17.33,43570.63,539.88
13,2024-03-21 11:01:31,0.0,1015.95,38.75,17.41,75603.52,1588.22
13,2024-03-21 11:02:31,0.0,1015.95,38.86,16.7,45218.36,592.48
13,2024-03-21 11:03:31,0.0,1015.92,37.89,17.5,33276.33,329.76
13,2024-03-21 11:04:31,0.0,1015.83,35.27,19.23,31695.83,297.31
13,2024-03-21 11:05:31,0.0,1015.76,34.44,21.01,31572.5,297.64
13,2024-03-21 11:06:31,0.0,1015.67,32.51,23.54,30288.33,273.5
13,2024-03-21 11:07:31,0.0,1015.73,32.24,24.51,29456.67,258.7
13,2024-03-21 11:08:31,0.0,1015.69,32.15,23.95,29189.17,254.77
13,2024-03-21 11:09:31,0.0,1015.67,31.59,25.28,28993.33,251.58
13,2024-03-21 11:10:31,0.0,1015.68,31.86,24.67,28788.33,247.94
13,2024-03-21 11:11:31,0.0,1015.64,31.75,25.12,32315.83,307.63
13,2024-03-21 11:12:31,0.0,1015.62,31.3,25.44,51085.0,795.34
13,2024-03-21 11:13:31,0.0,1015.61,31.58,25.4,34237.66,353.37
13,2024-03-21 11:14:31,0.0,1015.57,31.77,25.2,35385.0,370.19
13,2024-03-21 11:15:31,0.0,1015.54,32.11,25.07,37322.5,403.94
13,2024-03-21 11:16:31,0.0,1015.49,30.96,25.6,31960.83,304.13
13,2024-03-21 11:17:32,0.0,1015.46,30.87,26.59,31657.5,299.79
13,2024-03-21 11:18:31,0.0,1015.48,31.24,26.44,33383.33,330.45
13,2024-03-21 11:19:31,0.0,1015.43,31.65,25.87,31815.0,300.78
13,2024-03-21 11:20:31,0.0,1015.36,31.1,26.03,40454.16,489.48
13,2024-03-21 11:21:31,0.0,1015.33,30.34,27.1,45018.91,593.22
13,2024-03-21 11:22:31,0.0,1015.29,29.13,28.89,65271.48,1276.56
13,2024-03-21 11:23:31,0.0,1015.25,28.91,29.55,30015.0,271.0
13,2024-03-21 11:24:32,0.0,1015.32,28.45,30.21,26865.0,221.41
13,2024-03-21 11:25:31,0.0,1015.32,28.56,30.42,27222.5,223.79
13,2024-03-21 11:26:32,0.0,1015.31,28.39,30.39,25456.67,194.2
13,2024-03-21 11:27:32,0.0,1015.29,28.07,31.45,26007.5,200.09
13,2024-03-21 11:28:32,0.0,1015.31,27.69,31.56,27082.5,215.62
13,2024-03-21 11:29:32,0.0,1015.25,27.76,31.87,27584.17,221.54
13,2024-03-21 11:30:32,0.0,1015.22,28.03,31.5,29486.67,250.68
13,2024-03-21 11:31:32,0.0,1015.2,28.67,30.98,31530.0,284.67
13,2024-03-21 11:32:32,0.0,1015.23,29.17,30.42,29774.17,255.66
13,2024-03-21 11:33:32,0.0,1015.23,29.44,29.22,29600.83,253.98
13,2024-03-21 11:34:32,0.0,1015.24,29.52,29.51,53917.5,911.2
13,2024-03-21 11:35:32,0.0,1015.22,30.53,27.16,34079.53,340.2
13,2024-03-21 11:36:32,0.0,1015.19,30.72,27.51,34500.0,346.02
13,2024-03-21 11:37:32,0.0,1015.18,30.47,27.56,30708.33,277.32
13,2024-03-21 11:38:32,0.0,1015.16,30.03,28.08,29042.5,246.92
13,2024-03-21 11:39:32,0.0,1015.12,29.57,29.01,27109.17,212.8
13,2024-03-21 11:40:32,0.0,1015.18,29.02,29.58,27113.33,211.69
13,2024-03-21 11:41:31,0.0,1015.11,28.84,30.75,29247.5,244.5
13,2024-03-21 11:42:31,0.0,1015.04,28.55,31.11,33920.83,322.66
13,2024-03-21 11:43:31,0.0,1015.03,27.79,32.52,28214.17,230.4
13,2024-03-21 11:44:31,0.0,1015.06,27.22,33.18,26040.0,196.73
13,2024-03-21 11:45:31,0.0,1015.05,26.99,33.16,25402.5,186.84
13,2024-03-21 11:46:31,0.0,1015.02,26.04,34.9,25190.0,182.94
13,2024-03-21 11:47:31,0.0,1014.97,26.02,35.12,26667.5,203.58
13,2024-03-21 11:48:31,0.0,1014.96,25.73,36.06,27157.5,212.41
13,2024-03-21 11:49:31,0.0,1014.97,26.09,35.21,28550.0,231.72
13,2024-03-21 11:50:31,0.0,1014.94,26.35,35.35,27805.83,221.54
13,2024-03-21 11:51:31,0.0,1014.94,26.28,35.28,28921.67,240.65
13,2024-03-21 11:52:31,0.0,1014.93,26.44,34.78,29725.0,251.1
13,2024-03-21 11:53:31,0.0,1014.95,26.38,34.73,36386.66,369.68
13,2024-03-21 11:54:31,0.0,1014.94,26.19,35.31,33729.16,320.28
13,2024-03-21 11:55:31,0.0,1014.93,26.68,35.05,31160.0,274.62
13,2024-03-21 11:56:31,0.0,1014.94,26.82,34.54,31136.67,271.63
13,2024-03-21 11:57:31,0.0,1014.9,26.62,34.73,29519.17,249.9
13,2024-03-21 11:58:31,0.0,1014.88,26.85,34.71,30807.5,270.38
13,2024-03-21 11:59:31,0.0,1014.89,27.21,33.91,34115.83,326.27
13,2024-03-21 12:00:31,0.0,1014.85,27.39,33.96,32711.67,306.3
13,2024-03-21 12:01:31,0.0,1014.79,27.73,33.23,40405.83,474.46
13,2024-03-21 12:02:31,0.0,1014.79,27.92,33.29,38679.53,429.08
13,2024-03-21 12:03:31,0.0,1014.79,28.17,32.66,32851.66,314.16
13,2024-03-21 12:04:31,0.0,1014.8,28.13,32.82,31835.0,295.55
13,2024-03-21 12:05:31,0.0,1014.76,27.86,32.97,30394.17,268.34
13,2024-03-21 12:06:32,0.0,1014.75,27.98,33.2,28828.33,243.9
13,2024-03-21 12:07:32,0.0,1014.8,28.25,32.99,28156.67,231.26
13,2024-03-21 12:08:32,0.0,1014.74,28.52,32.35,34035.0,330.1
13,2024-03-21 12:09:32,0.0,1014.76,28.85,31.78,26508.33,211.86
13,2024-03-21 12:10:32,0.0,1014.74,27.99,32.48,24742.5,187.2
13,2024-03-21 12:11:32,0.0,1014.75,27.88,33.03,23715.83,174.03
13,2024-03-21 12:12:31,0.0,1014.72,27.63,33.56,23445.83,167.92
13,2024-03-21 12:13:31,0.0,1014.74,27.67,33.47,23806.67,173.5
13,2024-03-21 12:14:31,0.0,1014.73,27.82,33.55,24276.67,178.97
13,2024-03-21 12:15:32,0.0,1014.73,27.78,33.4,24630.0,185.9
13,2024-03-21 12:16:32,0.0,1014.72,27.7,33.89,25350.83,195.14
13,2024-03-21 12:17:32,0.0,1014.76,27.14,34.53,26557.5,212.56
13,2024-03-21 12:18:32,0.0,1014.68,26.95,34.33,27828.33,232.29
13,2024-03-21 12:19:32,0.0,1014.61,26.81,34.77,28930.0,249.18
13,2024-03-21 12:20:32,0.0,1014.6,26.79,35.07,29576.67,257.37
13,2024-03-21 12:21:32,0.0,1014.56,26.6,35.86,29876.67,260.41
13,2024-03-21 12:22:32,0.0,1014.52,26.72,35.21,29689.17,254.89
13,2024-03-21 12:23:32,0.0,1014.53,26.85,34.84,29119.17,243.9
13,2024-03-21 12:24:32,0.0,1014.44,26.87,35.23,28976.67,240.67
13,2024-03-21 12:25:32,0.0,1014.42,27.4,34.59,28926.67,237.57
13,2024-03-21 12:26:32,0.0,1014.42,27.98,33.37,29002.5,237.98
13,2024-03-21 12:27:31,0.0,1014.38,28.24,33.45,29467.5,246.45
13,2024-03-21 12:28:31,0.0,1014.38,28.62,32.53,29755.83,250.5
13,2024-03-21 12:29:31,0.0,1014.32,28.63,31.83,30091.67,256.45
13,2024-03-21 12:30:31,0.0,1014.31,28.81,31.9,30134.17,257.49
13,2024-03-21 12:31:31,0.0,1014.27,28.63,31.38,29671.67,250.8
13,2024-03-21 12:32:31,0.0,1014.29,27.91,32.33,29066.67,240.67
13,2024-03-21 12:33:31,0.0,1014.25,26.93,34.44,28635.0,231.15
13,2024-03-21 12:34:31,0.0,1014.23,26.62,34.5,28502.5,230.0
13,2024-03-21 12:35:31,0.0,1014.2,26.5,35.25,28501.67,228.69
13,2024-03-21 12:36:31,0.0,1014.2,26.3,35.31,28357.5,229.71
13,2024-03-21 12:37:31,0.0,1014.11,25.89,36.45,27835.83,221.26
13,2024-03-21 12:38:31,0.0,1014.08,25.36,37.38,27445.0,214.89
13,2024-03-21 12:39:31,0.0,1014.0,23.99,40.64,26576.67,202.39
13,2024-03-21 12:40:31,0.0,1014.0,23.94,40.95,25734.17,190.47
13,2024-03-21 12:41:31,0.0,1014.01,23.78,41.19,24941.67,181.15
13,2024-03-21 12:42:31,0.0,1014.06,23.38,41.79,23855.83,167.53
13,2024-03-21 12:43:31,0.0,1013.99,23.19,42.6,22861.67,155.05
13,2024-03-21 12:44:31,0.0,1013.98,23.41,42.3,22279.17,148.85
13,2024-03-21 12:45:31,0.0,1014.01,23.57,41.7,21990.0,147.46
13,2024-03-21 12:46:31,0.0,1013.97,23.61,42.14,21043.33,133.98
13,2024-03-21 12:47:31,0.0,1013.99,23.91,41.48,19604.17,118.89
13,2024-03-21 12:48:31,0.0,1013.99,24.41,40.78,18415.0,105.84
13,2024-03-21 12:49:31,0.0,1013.99,24.84,40.07,17553.33,96.56
13,2024-03-21 12:50:31,0.0,1013.98,25.16,38.79,16839.17,89.28
13,2024-03-21 12:51:31,0.0,1013.9,24.61,39.52,16377.5,84.94
13,2024-03-21 12:52:31,0.0,1013.85,24.33,40.85,16210.83,83.52
13,2024-03-21 12:53:31,0.0,1013.9,24.84,40.1,16235.0,84.66
13,2024-03-21 12:54:31,0.0,1013.84,25.25,39.15,15853.33,81.12
13,2024-03-21 12:55:31,0.0,1013.83,25.31,38.17,14900.83,71.93
13,2024-03-21 12:56:31,0.0,1013.83,25.33,38.2,14253.33,66.3
13,2024-03-21 12:57:31,0.0,1013.81,25.31,38.57,13559.17,60.09
13,2024-03-21 12:58:31,0.0,1013.78,25.41,38.18,12711.67,53.48
13,2024-03-21 12:59:31,0.0,1013.77,25.47,37.76,12163.33,50.05
13,2024-03-21 13:00:31,0.0,1013.71,25.12,38.76,11769.17,46.41
13,2024-03-21 13:01:31,0.0,1013.67,25.25,38.97,11535.0,45.58
13,2024-03-21 13:02:31,0.0,1013.65,25.27,38.51,11175.83,42.97
13,2024-03-21 13:03:31,0.0,1013.71,25.25,38.9,10890.83,40.46
13,2024-03-21 13:04:31,0.0,1013.69,25.43,38.83,10515.0,37.52
13,2024-03-21 13:05:31,0.0,1013.69,25.59,38.31,9993.33,33.89
13,2024-03-21 13:06:31,0.0,1013.73,25.62,38.54,9621.67,31.32
13,2024-03-21 13:07:31,0.0,1013.67,25.35,38.51,9428.33,29.49
13,2024-03-21 13:08:31,0.0,1013.61,25.16,38.99,9380.83,29.43
13,2024-03-21 13:09:31,0.0,1013.58,24.94,39.25,9394.17,29.49
13,2024-03-21 13:10:32,0.0,1013.52,24.84,39.74,9409.17,29.33
13,2024-03-21 13:11:32,0.0,1013.5,24.43,40.12,9321.67,29.18
13,2024-03-21 13:12:32,0.0,1013.5,24.28,40.84,9115.0,27.3
13,2024-03-21 13:13:31,0.0,1013.45,24.35,41.12,8835.0,25.97
13,2024-03-21 13:14:31,0.0,1013.42,24.42,41.22,8561.67,24.48
13,2024-03-21 13:15:31,0.0,1013.44,24.19,41.27,8368.33,23.15
13,2024-03-21 13:16:31,0.0,1013.42,24.18,41.46,8200.0,22.54
13,2024-03-21 13:17:31,0.0,1013.4,23.96,41.51,8004.17,21.51
13,2024-03-21 13:18:31,0.0,1013.42,23.92,42.39,7824.17,20.56
13,2024-03-21 13:19:31,0.0,1013.42,23.71,42.28,7714.17,19.69
13,2024-03-21 13:20:32,0.0,1013.38,23.65,42.46,7666.67,19.12
13,2024-03-21 13:21:32,0.0,1013.4,23.61,43.12,7681.67,19.66
13,2024-03-21 13:22:32,0.0,1013.38,23.7,43.06,7750.0,19.37
13,2024-03-21 13:23:32,0.0,1013.36,23.87,42.41,7865.0,20.59
13,2024-03-21 13:24:31,0.0,1013.32,23.94,42.02,7976.67,20.59
13,2024-03-21 13:25:31,0.0,1013.27,23.88,42.3,8080.83,21.95
13,2024-03-21 13:26:31,0.0,1013.32,23.91,42.35,8153.33,21.0
13,2024-03-21 13:27:31,0.0,1013.28,23.88,42.17,8245.83,21.69
13,2024-03-21 13:28:31,0.0,1013.25,23.68,42.83,8420.83,22.54
13,2024-03-21 13:29:31,0.0,1013.26,23.75,42.68,8679.17,23.69
13,2024-03-21 13:30:32,0.0,1013.2,23.58,42.75,8885.0,24.73
13,2024-03-21 13:31:32,0.0,1013.19,23.6,42.91,9033.33,25.31
13,2024-03-21 13:32:32,0.0,1013.2,23.54,42.65,9165.83,25.97
13,2024-03-21 13:33:31,0.0,1013.13,23.09,43.71,9257.5,26.66
13,2024-03-21 13:34:31,0.0,1013.18,22.64,45.02,9260.0,26.8
13,2024-03-21 13:35:31,0.0,1013.13,22.79,45.15,9208.33,26.66
13,2024-03-21 13:36:31,0.0,1013.16,22.89,44.8,9215.0,26.66
13,2024-03-21 13:37:31,0.0,1013.23,22.16,45.41,9428.33,27.4
13,2024-03-21 13:38:31,0.0,1013.13,21.91,46.68,9793.33,30.1
13,2024-03-21 13:39:31,0.0,1013.14,21.98,46.92,10095.0,31.49
13,2024-03-21 13:40:31,0.0,1013.12,22.2,45.7,10253.33,32.89
13,2024-03-21 13:41:31,0.0,1013.06,22.33,45.54,10260.83,32.63
13,2024-03-21 13:42:31,0.0,1013.05,22.25,46.17,10140.83,31.75
13,2024-03-21 13:43:31,0.0,1013.06,22.34,46.39,9943.33,30.53
13,2024-03-21 13:44:31,0.0,1013.06,22.54,45.73,9740.0,29.43
13,2024-03-21 13:45:31,0.0,1013.05,22.73,45.16,9619.17,29.18
13,2024-03-21 13:46:31,0.0,1013.07,22.72,45.07,9564.17,29.33
13,2024-03-21 13:47:31,0.0,1013.06,22.77,45.02,9544.17,29.33
13,2024-03-21 13:48:31,0.0,1013.02,22.84,45.06,9577.5,30.21
13,2024-03-21 13:49:31,0.0,1012.97,22.65,45.3,9690.0,31.38
13,2024-03-21 13:50:31,0.0,1012.94,22.4,46.09,9738.33,31.64
13,2024-03-21 13:51:32,0.0,1012.93,22.66,45.24,9730.0,32.41
13,2024-03-21 13:52:32,0.0,1012.95,22.56,44.79,9645.83,31.75
13,2024-03-21 13:53:32,0.0,1012.96,22.53,45.36,9521.67,31.32
13,2024-03-21 13:54:31,0.0,1012.96,22.72,44.8,9336.67,30.17
13,2024-03-21 13:55:31,0.0,1012.92,22.73,44.27,9084.17,28.32
13,2024-03-21 13:56:31,0.0,1012.89,22.33,45.38,8831.67,26.96
13,2024-03-21 13:57:31,0.0,1012.87,22.43,45.54,8573.33,25.73
13,2024-03-21 13:58:31,0.0,1012.9,22.47,45.7,8253.33,23.78
13,2024-03-21 13:59:31,0.0,1012.93,22.74,45.06,7926.67,21.96
13,2024-03-21 14:00:32,0.0,1012.87,23.01,44.08,7675.0,20.64
13,2024-03-21 14:01:31,0.0,1012.8,23.1,43.8,7454.17,19.61
13,2024-03-21 14:02:31,0.0,1012.81,23.34,43.24,7287.5,18.61
13,2024-03-21 14:03:31,0.0,1012.82,23.6,43.03,7213.33,18.01
13,2024-03-21 14:04:32,0.0,1012.79,23.89,42.94,7187.5,17.79
13,2024-03-21 14:05:31,0.0,1012.77,24.0,41.72,7181.67,17.88
13,2024-03-21 14:06:31,0.0,1012.74,23.73,41.41,7149.17,17.28
13,2024-03-21 14:07:31,0.0,1012.75,23.64,41.75,7067.5,17.2
13,2024-03-21 14:08:31,0.0,1012.83,23.74,42.43,6921.67,16.22
13,2024-03-21 14:09:31,0.0,1012.8,23.79,42.4,6708.33,15.35
13,2024-03-21 14:10:31,0.0,1012.8,23.8,41.95,6461.67,14.4
13,2024-03-21 14:11:31,0.0,1012.79,23.39,42.06,6282.5,13.61
13,2024-03-21 14:12:31,0.0,1012.72,22.83,43.74,6230.0,13.02
13,2024-03-21 14:13:32,0.0,1012.72,22.8,43.6,6307.5,13.54
13,2024-03-21 14:14:32,0.0,1012.73,22.84,43.82,6442.5,13.8
13,2024-03-21 14:15:31,0.0,1012.68,22.89,44.51,6560.0,14.4
13,2024-03-21 14:16:31,0.0,1012.67,22.95,43.8,6653.33,14.5
13,2024-03-21 14:17:31,0.0,1012.65,22.49,43.81,6738.33,15.05
13,2024-03-21 14:18:31,0.0,1012.63,22.41,44.38,6805.83,15.6
13,2024-03-21 14:19:31,0.0,1012.68,22.54,44.54,6840.83,15.35
13,2024-03-21 14:20:31,0.0,1012.57,22.35,44.64,6892.5,15.4
13,2024-03-21 14:21:31,0.0,1012.56,22.25,44.95,6990.0,16.11
13,2024-03-21 14:22:31,0.0,1012.54,22.38,44.84,7135.0,16.96
13,2024-03-21 14:23:31,0.0,1012.49,22.35,44.26,7314.17,17.71
13,2024-03-21 14:24:31,0.0,1012.46,22.34,44.73,7499.17,18.7
13,2024-03-21 14:25:31,0.0,1012.47,22.48,44.7,7654.17,19.03
13,2024-03-21 14:26:32,0.0,1012.5,22.59,44.46,7774.17,19.87
13,2024-03-21 14:27:32,0.0,1012.49,22.55,44.52,7952.5,20.77
13,2024-03-21 14:28:31,0.0,1012.47,22.51,44.65,8208.33,21.83
13,2024-03-21 14:29:31,0.0,1012.47,22.61,44.81,8479.17,23.5
13,2024-03-21 14:30:31,0.0,1012.43,22.66,44.46,8675.83,24.38
13,2024-03-21 14:31:31,0.0,1012.46,22.77,44.07,8789.17,24.77
13,2024-03-21 14:32:31,0.0,1012.45,22.68,44.0,8922.5,25.77
13,2024-03-21 14:33:31,0.0,1012.47,22.81,43.97,9098.33,26.8
13,2024-03-21 14:34:31,0.0,1012.45,23.05,44.11,9298.33,27.26
13,2024-03-21 14:35:32,0.0,1012.42,23.05,43.34,9490.83,29.08
13,2024-03-21 14:36:31,0.0,1012.45,23.08,43.43,9677.5,29.49
13,2024-03-21 14:37:31,0.0,1012.43,23.15,42.91,9871.67,30.8
13,2024-03-21 14:38:31,0.0,1012.44,23.28,42.98,10133.33,32.74
13,2024-03-21 14:39:31,0.0,1012.4,23.5,42.33,10481.67,34.95
13,2024-03-21 14:40:32,0.0,1012.42,23.5,42.15,10865.83,37.59
13,2024-03-21 14:41:31,0.0,1012.33,23.14,42.57,11206.67,40.09
