答案,DayOfYear,MinutesSinceStartOfDay,LocationCode
,168.0,690.0,15.0
,168.0,700.0,15.0
,168.0,710.0,15.0
,168.0,720.0,15.0
,168.0,730.0,15.0
,168.0,740.0,15.0
,168.0,750.0,15.0
,168.0,760.0,15.0
,168.0,770.0,15.0
,168.0,780.0,15.0
,168.0,790.0,15.0
,168.0,800.0,15.0
,168.0,810.0,15.0
,168.0,820.0,15.0
,168.0,830.0,15.0
,168.0,840.0,15.0
,168.0,850.0,15.0
,168.0,860.0,15.0
,168.0,870.0,15.0
,168.0,880.0,15.0
,168.0,890.0,15.0
,168.0,900.0,15.0
,168.0,910.0,15.0
,168.0,920.0,15.0
,168.0,930.0,15.0
,168.0,940.0,15.0
,168.0,950.0,15.0
,168.0,960.0,15.0
,168.0,970.0,15.0
,168.0,980.0,15.0
,168.0,990.0,15.0
,168.0,1000.0,15.0
,168.0,1010.0,15.0
,72.0,550.0,16.0
,72.0,560.0,16.0
,72.0,570.0,16.0
,72.0,580.0,16.0
,72.0,590.0,16.0
,72.0,600.0,16.0
,72.0,610.0,16.0
,72.0,620.0,16.0
,72.0,630.0,16.0
,72.0,640.0,16.0
,72.0,650.0,16.0
,72.0,660.0,16.0
,72.0,670.0,16.0
,72.0,680.0,16.0
,72.0,690.0,16.0
,72.0,700.0,16.0
,72.0,710.0,16.0
,72.0,720.0,16.0
,72.0,730.0,16.0
,72.0,740.0,16.0
,72.0,750.0,16.0
,72.0,760.0,16.0
,72.0,770.0,16.0
,72.0,780.0,16.0
,72.0,790.0,16.0
,72.0,800.0,16.0
,72.0,810.0,16.0
,72.0,820.0,16.0
,72.0,830.0,16.0
,72.0,840.0,16.0
,72.0,850.0,16.0
,72.0,860.0,16.0
,72.0,870.0,16.0
,72.0,880.0,16.0
,72.0,890.0,16.0
,72.0,900.0,16.0
,72.0,910.0,16.0
,72.0,920.0,16.0
,72.0,930.0,16.0
,72.0,940.0,16.0
,72.0,950.0,16.0
,72.0,960.0,16.0
,72.0,970.0,16.0
,72.0,980.0,16.0
,72.0,990.0,16.0
,72.0,1000.0,16.0
,72.0,1010.0,16.0
,77.0,550.0,16.0
,77.0,560.0,16.0
,77.0,570.0,16.0
,77.0,580.0,16.0
,77.0,590.0,16.0
,77.0,600.0,16.0
,77.0,610.0,16.0
,77.0,620.0,16.0
,77.0,630.0,16.0
,77.0,640.0,16.0
,77.0,650.0,16.0
,77.0,660.0,16.0
,77.0,670.0,16.0
,77.0,680.0,16.0
,77.0,690.0,16.0
,77.0,700.0,16.0
,77.0,710.0,16.0
,77.0,720.0,16.0
,77.0,730.0,16.0
,77.0,740.0,16.0
,77.0,750.0,16.0
,77.0,760.0,16.0
,77.0,770.0,16.0
,77.0,780.0,16.0
,77.0,790.0,16.0
,77.0,800.0,16.0
,77.0,810.0,16.0
,77.0,820.0,16.0
,77.0,830.0,16.0
,77.0,840.0,16.0
,77.0,850.0,16.0
,77.0,860.0,16.0
,77.0,870.0,16.0
,77.0,880.0,16.0
,77.0,890.0,16.0
,77.0,900.0,16.0
,77.0,910.0,16.0
,77.0,920.0,16.0
,77.0,930.0,16.0
,77.0,940.0,16.0
,77.0,950.0,16.0
,77.0,960.0,16.0
,77.0,970.0,16.0
,77.0,980.0,16.0
,77.0,990.0,16.0
,77.0,1000.0,16.0
,77.0,1010.0,16.0
,91.0,550.0,16.0
,91.0,560.0,16.0
,91.0,570.0,16.0
,91.0,580.0,16.0
,91.0,590.0,16.0
,91.0,600.0,16.0
,91.0,610.0,16.0
,91.0,620.0,16.0
,91.0,630.0,16.0
,91.0,640.0,16.0
,91.0,650.0,16.0
,91.0,660.0,16.0
,91.0,670.0,16.0
,91.0,680.0,16.0
,91.0,690.0,16.0
,91.0,700.0,16.0
,91.0,710.0,16.0
,91.0,720.0,16.0
,91.0,730.0,16.0
,91.0,740.0,16.0
,91.0,750.0,16.0
,91.0,760.0,16.0
,91.0,770.0,16.0
,91.0,780.0,16.0
,91.0,790.0,16.0
,91.0,800.0,16.0
,91.0,810.0,16.0
,91.0,820.0,16.0
,91.0,830.0,16.0
,91.0,840.0,16.0
,91.0,850.0,16.0
,91.0,860.0,16.0
,91.0,870.0,16.0
,91.0,880.0,16.0
,91.0,890.0,16.0
,91.0,900.0,16.0
,91.0,910.0,16.0
,91.0,920.0,16.0
,91.0,930.0,16.0
,91.0,940.0,16.0
,91.0,950.0,16.0
,91.0,960.0,16.0
,91.0,970.0,16.0
,91.0,980.0,16.0
,91.0,990.0,16.0
,91.0,1000.0,16.0
,91.0,1010.0,16.0
,93.0,550.0,16.0
,93.0,560.0,16.0
,93.0,570.0,16.0
,93.0,580.0,16.0
,93.0,590.0,16.0
,93.0,600.0,16.0
,93.0,610.0,16.0
,93.0,620.0,16.0
,93.0,630.0,16.0
,93.0,640.0,16.0
,93.0,650.0,16.0
,93.0,660.0,16.0
,93.0,670.0,16.0
,93.0,680.0,16.0
,93.0,690.0,16.0
,93.0,700.0,16.0
,93.0,710.0,16.0
,93.0,720.0,16.0
,93.0,730.0,16.0
,93.0,740.0,16.0
,93.0,750.0,16.0
,93.0,760.0,16.0
,93.0,770.0,16.0
,93.0,780.0,16.0
,93.0,790.0,16.0
,93.0,800.0,16.0
,93.0,810.0,16.0
,93.0,820.0,16.0
,93.0,830.0,16.0
,93.0,840.0,16.0
,93.0,850.0,16.0
,93.0,860.0,16.0
,93.0,870.0,16.0
,93.0,880.0,16.0
,93.0,890.0,16.0
,93.0,900.0,16.0
,93.0,910.0,16.0
,93.0,920.0,16.0
,93.0,930.0,16.0
,93.0,940.0,16.0
,93.0,950.0,16.0
,93.0,960.0,16.0
,93.0,970.0,16.0
,93.0,980.0,16.0
,93.0,990.0,16.0
,93.0,1000.0,16.0
,93.0,1010.0,16.0
,97.0,550.0,16.0
,97.0,560.0,16.0
,97.0,570.0,16.0
,97.0,580.0,16.0
,97.0,590.0,16.0
,97.0,600.0,16.0
,97.0,610.0,16.0
,97.0,620.0,16.0
,97.0,630.0,16.0
,97.0,640.0,16.0
,97.0,650.0,16.0
,97.0,660.0,16.0
,97.0,670.0,16.0
,97.0,680.0,16.0
,97.0,690.0,16.0
,97.0,700.0,16.0
,97.0,710.0,16.0
,97.0,720.0,16.0
,97.0,730.0,16.0
,97.0,740.0,16.0
,97.0,750.0,16.0
,97.0,760.0,16.0
,97.0,770.0,16.0
,97.0,780.0,16.0
,97.0,790.0,16.0
,97.0,800.0,16.0
,97.0,810.0,16.0
,97.0,820.0,16.0
,97.0,830.0,16.0
,97.0,840.0,16.0
,97.0,850.0,16.0
,97.0,860.0,16.0
,97.0,870.0,16.0
,97.0,880.0,16.0
,97.0,890.0,16.0
,97.0,900.0,16.0
,97.0,910.0,16.0
,97.0,920.0,16.0
,97.0,930.0,16.0
,97.0,940.0,16.0
,97.0,950.0,16.0
,97.0,960.0,16.0
,97.0,970.0,16.0
,97.0,980.0,16.0
,97.0,990.0,16.0
,97.0,1000.0,16.0
,116.0,550.0,16.0
,116.0,560.0,16.0
,116.0,570.0,16.0
,116.0,580.0,16.0
,116.0,590.0,16.0
,116.0,600.0,16.0
,116.0,610.0,16.0
,116.0,620.0,16.0
,116.0,630.0,16.0
,116.0,640.0,16.0
,116.0,650.0,16.0
,116.0,660.0,16.0
,116.0,670.0,16.0
,116.0,680.0,16.0
,116.0,690.0,16.0
,116.0,700.0,16.0
,116.0,710.0,16.0
,116.0,720.0,16.0
,116.0,730.0,16.0
,116.0,740.0,16.0
,116.0,750.0,16.0
,116.0,760.0,16.0
,116.0,770.0,16.0
,116.0,780.0,16.0
,116.0,790.0,16.0
,116.0,800.0,16.0
,116.0,810.0,16.0
,116.0,820.0,16.0
,116.0,830.0,16.0
,116.0,840.0,16.0
,116.0,850.0,16.0
,116.0,860.0,16.0
,116.0,870.0,16.0
,116.0,880.0,16.0
,116.0,890.0,16.0
,116.0,900.0,16.0
,116.0,910.0,16.0
,116.0,920.0,16.0
,116.0,930.0,16.0
,116.0,940.0,16.0
,116.0,950.0,16.0
,116.0,960.0,16.0
,116.0,970.0,16.0
,116.0,980.0,16.0
,116.0,990.0,16.0
,116.0,1000.0,16.0
,116.0,1010.0,16.0
,137.0,550.0,16.0
,137.0,560.0,16.0
,137.0,570.0,16.0
,137.0,580.0,16.0
,137.0,590.0,16.0
,137.0,600.0,16.0
,137.0,610.0,16.0
,137.0,620.0,16.0
,137.0,630.0,16.0
,137.0,640.0,16.0
,137.0,650.0,16.0
,137.0,660.0,16.0
,137.0,670.0,16.0
,137.0,680.0,16.0
,137.0,690.0,16.0
,137.0,700.0,16.0
,137.0,710.0,16.0
,137.0,720.0,16.0
,137.0,730.0,16.0
,137.0,740.0,16.0
,137.0,750.0,16.0
,137.0,760.0,16.0
,137.0,770.0,16.0
,137.0,780.0,16.0
,137.0,790.0,16.0
,137.0,800.0,16.0
,137.0,810.0,16.0
,137.0,820.0,16.0
,137.0,830.0,16.0
,137.0,840.0,16.0
,137.0,850.0,16.0
,137.0,860.0,16.0
,137.0,870.0,16.0
,137.0,880.0,16.0
,137.0,890.0,16.0
,137.0,900.0,16.0
,137.0,910.0,16.0
,137.0,920.0,16.0
,137.0,930.0,16.0
,137.0,940.0,16.0
,137.0,950.0,16.0
,137.0,960.0,16.0
,137.0,970.0,16.0
,137.0,980.0,16.0
,137.0,990.0,16.0
,137.0,1000.0,16.0
,137.0,1010.0,16.0
,142.0,560.0,16.0
,142.0,570.0,16.0
,142.0,580.0,16.0
,142.0,590.0,16.0
,142.0,600.0,16.0
,142.0,610.0,16.0
,142.0,620.0,16.0
,142.0,630.0,16.0
,142.0,640.0,16.0
,142.0,650.0,16.0
,142.0,660.0,16.0
,142.0,670.0,16.0
,142.0,680.0,16.0
,142.0,690.0,16.0
,142.0,700.0,16.0
,142.0,710.0,16.0
,142.0,720.0,16.0
,142.0,730.0,16.0
,142.0,740.0,16.0
,142.0,750.0,16.0
,142.0,760.0,16.0
,142.0,770.0,16.0
